"","y_plot","mean_pdf","top25_pdf","bot25_pdf","mean_cdf","top25_cdf","bot25_cdf"
"142",3.09433962264151,0.0208219180309922,0.0503744756964093,0.00344431642164437,0.978764746667534,0.998147532440795,0.933551631304673
"143",3.14465408805031,0.0194154254170527,0.0479504997747522,0.0030011158378075,0.979741623418077,0.99840532789641,0.934634170626512
"144",3.19496855345912,0.0180893705297383,0.0460470932607961,0.00256412260541984,0.980651780425863,0.998580289084361,0.936806652431613
"145",3.24528301886792,0.0168413650166486,0.0438150244843948,0.00216859701114498,0.98149914470343,0.998771226594959,0.938395499022819
"146",3.29559748427673,0.0156687729645125,0.041481226098811,0.00182800136752165,0.982287510638751,0.998970531010267,0.939397878763078
"147",3.34591194968553,0.01456876501963,0.0398500575502064,0.00150837017677522,0.983020530262381,0.999118409619183,0.940737569160693
"148",3.39622641509434,0.013538367893621,0.0382630865995342,0.00128718668887599,0.983701706005456,0.999241238994996,0.941820325592782
"149",3.44654088050314,0.0125745090874718,0.0366746116014098,0.00106943305319273,0.98433438570797,0.99932174488423,0.942576278056648
"150",3.49685534591195,0.0116740567954031,0.035051306671288,0.000907511076209368,0.984921759634783,0.999424330685355,0.943948187937713
"151",3.54716981132075,0.0108338550569112,0.0332809596337122,0.000763128425531735,0.985466859260288,0.999514410583408,0.94487666587951
"152",3.59748427672956,0.010050754311438,0.0315990358735003,0.000629136901608576,0.985972557590423,0.999581306773381,0.945702150704251
"153",3.64779874213836,0.00932163757697306,0.0300729480109661,0.000524327197738071,0.986441570801843,0.999633884230152,0.946393679078479
"154",3.69811320754717,0.00864344252334357,0.0288804713535352,0.000448465952675582,0.986876460991697,0.999685589288653,0.947040581007266
"155",3.74842767295597,0.00801317974500014,0.02723868251754,0.000368903412099969,0.987279639846791,0.999731949658404,0.947640864230375
"156",3.79874213836478,0.00742794755885425,0.0260288944217339,0.000295117424015877,0.9876533730573,0.999769920979753,0.948201841629112
"157",3.84905660377358,0.00688494366220797,0.0247009371683859,0.000255812099247409,0.987999785317033,0.999802899904113,0.948685295362403
"158",3.89937106918239,0.00638147398600038,0.0235314270958499,0.000206675453058925,0.988320865769159,0.999831966059252,0.948961311532245
"159",3.94968553459119,0.0059149590712924,0.0226227615247962,0.000167704850754981,0.988618473772746,0.99985062263754,0.94917017840674
"160",4,0.00548293828377747,0.0215045542276848,0.000137246887042696,0.988894344881364,0.999862553501791,0.949922711292586
